ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _et_pb_post_hide_nav,Meta: _et_pb_page_layout,Meta: _et_pb_side_nav,Meta: _et_pb_use_builder,Meta: _et_pb_first_image,Meta: _et_pb_truncate_post,Meta: _et_pb_truncate_post_date,Meta: _et_pb_old_content,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default
3829,variation,,"Prevail Per-Fit Underwear for Men - X-Large, 58 - 68 in. - Case (56) – Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/Perfit-PFM-512_Pack.jpeg",,,id:3000,,,,,,9,Product Size,"X-Large, 58 - 68 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (56) – Best Value!",,1,,,"",,1,
3030,variable,,"Tranquility ATN Tab Closure",1,0,visible,"ATN Briefs are a maximum capacity disposable brief
Individuals can sleep all-through-the-night or 6-8 hours uninterrupted by garment changes without compromising skin integrity
The peach core contains superabsorbent polymers which guarantee skin dryness, odor reduction, pH neutralization of urine and inhibition of bacterial growth","ATN Briefs are a maximum capacity disposable brief. Larger sizes hold over one quart (34 ounces) of fluid. Individuals can sleep “all-through-the-night” or 6-8 hours uninterrupted by garment changes without compromising skin integrity. The peach core contains superabsorbent polymers which guarantee skin dryness, odor reduction, pH neutralization of urine and inhibition of bacterial growth. Kufguards® (inner leg cuffs) channel fluids into the core, helping to contain high volume urge episodes and bowel incontinence. ATN’s reduce wet linens and extra laundry, providing a greater peace of mind for the caregiver and the end-user. Latex-free.",,,taxable,,1,,,0,0,,,,,1,,1.99,1.99,"Briefs, Overnight",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg, https://dependabledaughter.com/wp-content/uploads/2019/01/2184-2187-ATN.1000.jpg, https://dependabledaughter.com/wp-content/uploads/2019/01/2184-2187-ATN-Prod-Bag.1000.jpg",,,,,,,,,0,Product Size,"X-S/Youth 6-7, 18 - 26 in., Small, 24 - 32 in., Medium, 32- 44 in., Large, 45 - 58 in., X-Large, 56 - 64 in.",1,1,,et_right_sidebar,off,,,,,,X-S/Youth 6-7, 18 - 26 in.,Package Size,"Sample (1), Package (10), Package (12), Case (72) - Best Value!, Case (96) - Best Value!, Case (100) - Best Value!",1,1,Sample (1),,"",1,1,
3034,variation,,"Tranquility ATN Tab Closure - X-S/Youth 6-7, 18 - 26 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,1,Product Size,"X-S/Youth 6-7, 18 - 26 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3035,variation,,"Tranquility ATN Tab Closure - X-S/Youth 6-7, 18 - 26 in. - Package (10)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,2,Product Size,"X-S/Youth 6-7, 18 - 26 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (10)",,1,,,"",,1,
3036,variation,,"Tranquility ATN Tab Closure - X-S/Youth 6-7, 18 - 26 in. - Case (100) - Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,3,Product Size,"X-S/Youth 6-7, 18 - 26 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (100) - Best Value!",,1,,,"",,1,
3037,variation,,"Tranquility ATN Tab Closure - Small, 24 - 32 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,4,Product Size,"Small, 24 - 32 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3038,variation,,"Tranquility ATN Tab Closure - Small, 24 - 32 in. - Package (10)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,5,Product Size,"Small, 24 - 32 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (10)",,1,,,"",,1,
3039,variation,,"Tranquility ATN Tab Closure - Small, 24 - 32 in. - Case (100) - Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,6,Product Size,"Small, 24 - 32 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (100) - Best Value!",,1,,,"",,1,
3040,variation,,"Tranquility ATN Tab Closure - Medium, 32- 44 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,7,Product Size,"Medium, 32- 44 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3041,variation,,"Tranquility ATN Tab Closure - Medium, 32- 44 in. - Package (12)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,8,Product Size,"Medium, 32- 44 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (12)",,1,,,"",,1,
3042,variation,,"Tranquility ATN Tab Closure - Medium, 32- 44 in. - Case (96) - Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,9,Product Size,"Medium, 32- 44 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (96) - Best Value!",,1,,,"",,1,
3043,variation,,"Tranquility ATN Tab Closure - Large, 45 - 58 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,10,Product Size,"Large, 45 - 58 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3044,variation,,"Tranquility ATN Tab Closure - Large, 45 - 58 in. - Package (12)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,11,Product Size,"Large, 45 - 58 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (12)",,1,,,"",,1,
3045,variation,,"Tranquility ATN Tab Closure - Large, 45 - 58 in. - Case (96) - Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,12,Product Size,"Large, 45 - 58 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (96) - Best Value!",,1,,,"",,1,
3046,variation,,"Tranquility ATN Tab Closure - X-Large, 56 - 64 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,13,Product Size,"X-Large, 56 - 64 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3047,variation,,"Tranquility ATN Tab Closure - X-Large, 56 - 64 in. - Package (12)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,14,Product Size,"X-Large, 56 - 64 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (12)",,1,,,"",,1,
3058,variation,,"Tranquility ATN Tab Closure - X-Large, 56 - 64 in. - Case (72) - Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/2187-ATN-Brief-Pack.1000.jpg",,,id:3030,,,,,,15,Product Size,"X-Large, 56 - 64 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (72) - Best Value!",,1,,,"",,1,
3059,variable,,"Prevail Bladder Control Pad for Women",1,0,visible,"When you’re armed with Prevail Bladder Control Pads, leaks can’t bring you down.  These pads protect against light leakage, absorbing over 30% more wetness than both Poise and Always Discreet.  Best of all, they are individually wrapped so you can grab, go, and get on with your day feeling fresh and worry-free.","Prevail® Bladder Controls Pads offer discreet, comfortable and reliable protection for bladder leaks
MaxSorb™ Gel actively locks up wetness to help you feel cleaner, fresher, drier
100% Breathable &#8211; A fully breathable moisture barrier that allows skin to breathe
Prevail® has Dri-Fit™ cotton enhanced™ comfort to help you feel more natural by keeping your skin dry and comfortable
Odor Guard®
Individually wrapped for your convenience",,,taxable,,1,,,0,0,,,,,1,,1.99,1.99,"Pads, Women",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/BC-013_FRONT.jpg, https://dependabledaughter.com/wp-content/uploads/2019/01/BC-013_BACK.jpg",,,,,,,,,0,Product Size,"9-1/4 in., 11 in.",1,1,,et_right_sidebar,off,,,,,,9-1/4 in.,Package Size,"Sample (1), Package (16), Package (20), Case (144) - Best Value!, Case (180) - Best Value!",1,1,Sample (1),,"",1,1,
3063,variation,,"Prevail Bladder Control Pad for Women - 9-1/4 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/BC-013_FRONT.jpg",,,id:3059,,,,,,1,Product Size,"9-1/4 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3064,variation,,"Prevail Bladder Control Pad for Women - 9-1/4 in. - Package (20)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/BC-013_FRONT.jpg",,,id:3059,,,,,,2,Product Size,"9-1/4 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (20)",,1,,,"",,1,
3065,variation,,"Prevail Bladder Control Pad for Women - 9-1/4 in. - Case (180) - Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/BC-013_FRONT.jpg",,,id:3059,,,,,,3,Product Size,"9-1/4 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (180) - Best Value!",,1,,,"",,1,
3066,variation,,"Prevail Bladder Control Pad for Women - 11 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/BC-013_FRONT.jpg",,,id:3059,,,,,,4,Product Size,"11 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3067,variation,,"Prevail Bladder Control Pad for Women - 11 in. - Package (16)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/BC-013_FRONT.jpg",,,id:3059,,,,,,5,Product Size,"11 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (16)",,1,,,"",,1,
3068,variation,,"Prevail Bladder Control Pad for Women - 11 in. - Case (144) - Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/BC-013_FRONT.jpg",,,id:3059,,,,,,6,Product Size,"11 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (144) - Best Value!",,1,,,"",,1,
3073,variable,,"TENA Super Plus | Heavy Incontinence Underwear",1,0,visible,"Living with heavy leakage is easier with the Fearless Protection™ of TENA®. Get amazing absorbency with our pull-on type underwear for women that fit close to your body and feel just like regular underwear. Best of all, you&#8217;ll have Peace of Mind because the only person who will know you&#8217;re wearing them is you.","Total coverage for women with heavy leaks
Super absorbent technology for advanced leakage protection where it&#8217;s most needed
Wider fit and core width between legs allows fluid to move away from your body, enhancing leakage protection
Modern design to fit and feel like everyday underwear
Body hugging fabric for protection that stays in place
Advanced odor protection &#8211; pH-balanced to fight odors",,,taxable,,1,,,0,0,,,,,1,,1.99,1.99,"Underwear, Women",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-uw-na-pack.avif, https://dependabledaughter.com/wp-content/uploads/2019/01/tena-women-super-plus-protective-incontinence-underwear-us-front-of-product.avif, https://dependabledaughter.com/wp-content/uploads/2019/01/tena-women-super-plus-protective-incontinence-underwear-us-back-of-product.avif, https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-size-chart.avif, https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-front-secondary.webp, https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-claims-secondary.avif, https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-3x-secondary.webp",,,,,,,,,0,Product Size,"Small/Medium, 29-40 in., Large, 37 - 50 in., X-Large, 48 - 64 in.",1,1,,et_right_sidebar,off,,,,,,Small/Medium, 29-40 in.,Package Size,"Sample (1), Package (14), Package (16), Package (18), Case (56) – Best Value!, Case (64) - Best Value!, Case (72) - Best Value!",1,1,Sample (1),,"",1,1,
3077,variation,,"TENA Super Plus | Heavy Incontinence Underwear - Small/Medium, 29-40 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-uw-na-pack.avif",,,id:3073,,,,,,1,Product Size,"Small/Medium, 29-40 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3078,variation,,"TENA Super Plus | Heavy Incontinence Underwear - Small/Medium, 29-40 in. - Package (18)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-uw-na-pack.avif",,,id:3073,,,,,,2,Product Size,"Small/Medium, 29-40 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (18)",,1,,,"",,1,
3079,variation,,"TENA Super Plus | Heavy Incontinence Underwear - Small/Medium, 29-40 in. - Case (72) - Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-uw-na-pack.avif",,,id:3073,,,,,,3,Product Size,"Small/Medium, 29-40 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (72) - Best Value!",,1,,,"",,1,
3080,variation,,"TENA Super Plus | Heavy Incontinence Underwear - Large, 37 - 50 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-uw-na-pack.avif",,,id:3073,,,,,,4,Product Size,"Large, 37 - 50 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3081,variation,,"TENA Super Plus | Heavy Incontinence Underwear - Large, 37 - 50 in. - Package (16)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-uw-na-pack.avif",,,id:3073,,,,,,5,Product Size,"Large, 37 - 50 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (16)",,1,,,"",,1,
3082,variation,,"TENA Super Plus | Heavy Incontinence Underwear - Large, 37 - 50 in. - Case (64) - Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-uw-na-pack.avif",,,id:3073,,,,,,6,Product Size,"Large, 37 - 50 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (64) - Best Value!",,1,,,"",,1,
3083,variation,,"TENA Super Plus | Heavy Incontinence Underwear - X-Large, 48 - 64 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-uw-na-pack.avif",,,id:3073,,,,,,7,Product Size,"X-Large, 48 - 64 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3084,variation,,"TENA Super Plus | Heavy Incontinence Underwear - X-Large, 48 - 64 in. - Package (14)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-uw-na-pack.avif",,,id:3073,,,,,,8,Product Size,"X-Large, 48 - 64 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (14)",,1,,,"",,1,
3085,variation,,"TENA Super Plus | Heavy Incontinence Underwear - X-Large, 48 - 64 in. - Case (56) – Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/tena-stylish-super-plus-uw-na-pack.avif",,,id:3073,,,,,,9,Product Size,"X-Large, 48 - 64 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (56) – Best Value!",,1,,,"",,1,
3097,variable,,"Prevail Per-Fit Adult Absorbent Underwear",1,0,visible,"The performance and features of Prevail Per-Fit Adult Briefs have made it one of the most trusted briefs in Long Term Care facilities. They offer maximum plus absorbency, which is ideal for heavy bladder leakage.","The performance and features of Prevail Per-Fit Adult Briefs have made it one of the most trusted briefs in Long Term Care facilities. They offer maximum plus absorbency, which is ideal for heavy bladder leakage. Features include:
1) Breathable Zones allow skin to breathe
2) QUICK WICK with MaxSoft and a fast absorbing thin core rapidly lock away moisture and odor
3) Odor Guard stops odors before they start
4) Easy-Lock Fasteners grip and hold without being sticky
5) Cloth-like Outer Fabric is soft and comfortable
6) DriFit system provides a new level of protection and skin comfort to help maintain healthy skin.
&nbsp;
&nbsp;",,,taxable,,1,,,0,0,,,,,1,,1.99,1.99,"Underwear",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-513_Case-1.jpeg, https://dependabledaughter.com/wp-content/uploads/2019/01/PT05-UNISEX-PERFIT-PU-2-1.png, https://dependabledaughter.com/wp-content/uploads/2019/01/PF-514-case_PF-PU-1.png, https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-511_Pack-1.jpeg, https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-517_Pack-1.jpeg, https://dependabledaughter.com/wp-content/uploads/2019/01/PT04-UNISEX-PERFIT-PU-2-1.png, https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-513_Pack-1.jpeg, https://dependabledaughter.com/wp-content/uploads/2019/01/Perfit-DA-002-24-PF-Underwear-360-Breathable-Digital-Tile-Update_360_Unisex-PU-2-1.jpeg, https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-514_Case-1.jpeg, https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-514_Pack-1.jpeg, https://dependabledaughter.com/wp-content/uploads/2019/01/Perfit-PU-Size-Chart-PT01-2-1.png, https://dependabledaughter.com/wp-content/uploads/2019/01/PT02-UNISEX-PERFIT-PU-2-1.png, https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct_PF-512_Case-1.jpeg, https://dependabledaughter.com/wp-content/uploads/2019/01/PF512-pack_PF-PU-1.png",,,,,,,,,0,Product Size,"Medium, 34 - 46 in., Large, 44 - 58 in., X-Large, 58 - 68 in.",1,1,,et_right_sidebar,off,,,,,,Medium, 34 - 46 in.,Package Size,"Sample (1), Package (14), Package (18), Package (20), Case (56) – Best Value!, Case (72) - Best Value!, Case (80) - Best Value!",1,1,Sample (1),,"",1,1,
3101,variation,,"Prevail Per-Fit Adult Absorbent Underwear - Medium, 34 - 46 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-513_Case-1.jpeg",,,id:3097,,,,,,1,Product Size,"Medium, 34 - 46 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3102,variation,,"Prevail Per-Fit Adult Absorbent Underwear - Medium, 34 - 46 in. - Package (20)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-513_Case-1.jpeg",,,id:3097,,,,,,2,Product Size,"Medium, 34 - 46 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (20)",,1,,,"",,1,
3103,variation,,"Prevail Per-Fit Adult Absorbent Underwear - Medium, 34 - 46 in. - Case (80) - Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-513_Case-1.jpeg",,,id:3097,,,,,,3,Product Size,"Medium, 34 - 46 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (80) - Best Value!",,1,,,"",,1,
3104,variation,,"Prevail Per-Fit Adult Absorbent Underwear - Large, 44 - 58 in. - Package (18)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-513_Case-1.jpeg",,,id:3097,,,,,,4,Product Size,"Large, 44 - 58 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (18)",,1,,,"",,1,
3105,variation,,"Prevail Per-Fit Adult Absorbent Underwear - Large, 44 - 58 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-513_Case-1.jpeg",,,id:3097,,,,,,5,Product Size,"Large, 44 - 58 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3106,variation,,"Prevail Per-Fit Adult Absorbent Underwear - Large, 44 - 58 in. - Case (72) - Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-513_Case-1.jpeg",,,id:3097,,,,,,6,Product Size,"Large, 44 - 58 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (72) - Best Value!",,1,,,"",,1,
3107,variation,,"Prevail Per-Fit Adult Absorbent Underwear - X-Large, 58 - 68 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-513_Case-1.jpeg",,,id:3097,,,,,,7,Product Size,"X-Large, 58 - 68 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
3108,variation,,"Prevail Per-Fit Adult Absorbent Underwear - X-Large, 58 - 68 in. - Package (14)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-513_Case-1.jpeg",,,id:3097,,,,,,8,Product Size,"X-Large, 58 - 68 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (14)",,1,,,"",,1,
3109,variation,,"Prevail Per-Fit Adult Absorbent Underwear - X-Large, 58 - 68 in. - Case (56) – Best Value!",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PerFit-20ct-PF-513_Case-1.jpeg",,,id:3097,,,,,,9,Product Size,"X-Large, 58 - 68 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Case (56) – Best Value!",,1,,,"",,1,
3122,variable,,"Prevail Per-fit Daily Briefs",1,0,visible,"Feel comfortable and confident in Prevail Per-Fit Underwear: Extra Absorbency, which is designed for men or women who need moderate to heavy leakage protection. This discreet fitting underwear gives you exceptional protection at a great everyday value.","Feel comfortable and confident in Prevail Per-fit Daily Briefs: Extra Absorbency, which is designed for men or women who need moderate to heavy leakage protection. This discreet fitting underwear gives you exceptional protection at a great everyday value. Features include:
1) Comfort-Shape with gentle elastics that shape to your body
2) Breathable Zones that allow skin to breathe
3) QUICK WICK with MaxSoft to rapidly absorb wetness
4) Cloth-Like Outer Fabric that is soft against the skin
5) Back Label with size for a look more like real underwear",,,taxable,,1,,,0,0,,,,,1,,1.99,1.99,"Briefs",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PF-013-PACK_PF-Brief-1.png",,,,,,,,,0,Product Size,"Medium, 32- 44 in., Regular, 40 - 49 in., Large, 45 - 58 in., X-Large, 59 – 64 in.",1,1,,et_right_sidebar,off,,,,,,Medium, 32- 44 in.,Package Size,"Sample (1), Package (15), Package (16), Package (18), Package (20), Case (60) - Best Value!, Case (72) - Best Value!, Case (80) - Best Value!, Case (96) - Best Value!",1,1,Sample (1),,"",1,1,
3134,variation,,"Prevail Per-fit Daily Briefs - Medium, 32- 44 in. - Package (16)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PF-013-PACK_PF-Brief-1.png",,,id:3122,,,,,,1,Product Size,"Medium, 32- 44 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Package (16)",,1,,,"",,1,
3135,variation,,"Prevail Per-fit Daily Briefs - Medium, 32- 44 in. - Sample (1)",1,0,visible,"","",,,taxable,parent,1,,,0,0,,,,,0,,1.99,1.99,"",,,"https://dependabledaughter.com/wp-content/uploads/2019/01/PF-013-PACK_PF-Brief-1.png",,,id:3122,,,,,,2,Product Size,"Medium, 32- 44 in.",,1,,et_right_sidebar,off,,,,,,,Package Size,"Sample (1)",,1,,,"",,1,
